index,workerid,proliferate.condition,adjective,adjectivePair,desired,entityGender,entityName,item,listenerGender,listenerName,negation,polarity,responseHonest,responsePositive,responseState,responseValue,sentence,slide_number_in_experiment,speakerGender,speakerName,state,stimulusType,targetType,value,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
162,153,condition1,slow,fast-slow,fast,M,Joshua,driver,,,0,negative,0.29,0.01,0.39,1.0,"""His driving was slow.""",20,F,Samantha,,main_stimulus,human,normal,[],25,Yes,"I think limiting the ability to adjust the sliders might have been a bit excessive, but I understand wanting people's first impression rather than answering what they think you'd want to see. ",2,2,1,Female,English,Chrome,Windows,864,1536,10.416466666666668,
163,264,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.84,0.0,0.0,0.0,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],31,Yes,It's only a little low in terms of payment so it's not bad,3,1,0,Other,English,Chrome,Windows,864,1536,7.22485,
164,264,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,0.96,0.0,1.0,1.0,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],31,Yes,It's only a little low in terms of payment so it's not bad,3,1,0,Other,English,Chrome,Windows,864,1536,7.22485,
165,264,condition1,short,long-short,long,,,trail,,,0,negative,0.72,0.0,0.69,0.82,"""The trail was short.""",5,F,Melissa,,main_stimulus,thing,normal,[],31,Yes,It's only a little low in terms of payment so it's not bad,3,1,0,Other,English,Chrome,Windows,864,1536,7.22485,
166,264,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.58,0.0,0.57,0.85,"""It's entertaining.""",6,M,Mark,positive,control,listener,,[],31,Yes,It's only a little low in terms of payment so it's not bad,3,1,0,Other,English,Chrome,Windows,864,1536,7.22485,
167,264,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.06,0.8,0.1,0.83,"""It's tasty.""",7,F,Sarah,negative,control,listener,,[],31,Yes,It's only a little low in terms of payment so it's not bad,3,1,0,Other,English,Chrome,Windows,864,1536,7.22485,
168,264,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,1.0,0.0,0.95,0.0,"""It's boring.""",8,F,Lucy,negative,control,listener,,[],31,Yes,It's only a little low in terms of payment so it's not bad,3,1,0,Other,English,Chrome,Windows,864,1536,7.22485,
169,264,condition1,bad,good-bad,good,F,Susan,presentation,,,1,negative,0.25,0.81,0.53,0.98,"""Her presentation wasn't bad.""",9,M,Jonathan,,main_stimulus,human,normal,[],31,Yes,It's only a little low in terms of payment so it's not bad,3,1,0,Other,English,Chrome,Windows,864,1536,7.22485,
170,264,condition1,good,good-bad,good,,,weather,,,1,positive,0.8,0.03,0.24,1.0,"""The weather wasn't good.""",10,F,Emily,,main_stimulus,thing,normal,[],31,Yes,It's only a little low in terms of payment so it's not bad,3,1,0,Other,English,Chrome,Windows,864,1536,7.22485,
171,264,condition1,long,long-short,long,M,Andrew,speech,,,0,positive,0.95,0.02,0.9,0.75,"""His speech was long.""",11,F,Janet,,main_stimulus,human,normal,[],31,Yes,It's only a little low in terms of payment so it's not bad,3,1,0,Other,English,Chrome,Windows,864,1536,7.22485,
172,264,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.0,0.0,0.19,0.39,"""It's gross.""",12,M,Robert,positive,control,listener,,[],31,Yes,It's only a little low in terms of payment so it's not bad,3,1,0,Other,English,Chrome,Windows,864,1536,7.22485,
173,264,condition1,slow,fast-slow,slow,F,Samantha,driver,,,0,negative,0.95,0.02,0.84,0.23,"""Her driving was slow.""",13,M,George,,main_stimulus,human,flipped,[],31,Yes,It's only a little low in terms of payment so it's not bad,3,1,0,Other,English,Chrome,Windows,864,1536,7.22485,
174,264,condition1,small,big-small,small,,,succulent,,,0,negative,0.94,0.0,0.84,0.19,"""The succulent was small.""",14,F,Christina,,main_stimulus,thing,flipped,[],31,Yes,It's only a little low in terms of payment so it's not bad,3,1,0,Other,English,Chrome,Windows,864,1536,7.22485,
175,264,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,1.0,0.0,0.94,0.0,"""It's gross.""",15,M,Ethan,negative,control,listener,,[],31,Yes,It's only a little low in terms of payment so it's not bad,3,1,0,Other,English,Chrome,Windows,864,1536,7.22485,
176,264,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.0,1.0,0.0,0.89,"""It's entertaining.""",16,M,George,negative,control,listener,,[],31,Yes,It's only a little low in terms of payment so it's not bad,3,1,0,Other,English,Chrome,Windows,864,1536,7.22485,
177,264,condition1,fast,fast-slow,slow,M,Jacob,driver,,,1,positive,0.96,0.0,0.42,0.2,"""His driving wasn't fast.""",17,F,Mary,,main_stimulus,human,flipped,[],31,Yes,It's only a little low in terms of payment so it's not bad,3,1,0,Other,English,Chrome,Windows,864,1536,7.22485,
178,264,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.0,0.0,0.23,0.22,"""It's boring.""",18,F,Caroline,positive,control,listener,,[],31,Yes,It's only a little low in terms of payment so it's not bad,3,1,0,Other,English,Chrome,Windows,864,1536,7.22485,
179,264,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.91,0.29,0.71,0.83,"""It's tasty.""",19,F,Dora,positive,control,listener,,[],31,Yes,It's only a little low in terms of payment so it's not bad,3,1,0,Other,English,Chrome,Windows,864,1536,7.22485,
180,264,condition1,big,big-small,small,,,succulent,,,1,positive,0.83,0.37,0.27,0.08,"""The succulent wasn't big.""",20,F,Rachel,,main_stimulus,thing,flipped,[],31,Yes,It's only a little low in terms of payment so it's not bad,3,1,0,Other,English,Chrome,Windows,864,1536,7.22485,
235,122,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.9,0.54,0.0,0.0,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],57,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,8.01805,
236,122,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,1.0,1.0,1.0,1.0,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],57,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,8.01805,
237,122,condition1,bad,good-bad,good,,,weather,,,1,negative,1.0,1.0,0.26,1.0,"""The weather wasn't bad.""",5,F,Emily,,main_stimulus,thing,normal,[],57,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,8.01805,
238,122,condition1,fast,fast-slow,fast,,,zebra,,,0,positive,1.0,1.0,0.89,1.0,"""The zebra was fast.""",6,F,Mary,,main_stimulus,thing,normal,[],57,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,8.01805,
239,122,condition1,small,big-small,big,M,Paul,party,,,1,negative,1.0,1.0,0.24,1.0,"""His party wasn't small.""",7,F,Elizabeth,,main_stimulus,human,normal,[],57,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,8.01805,
240,122,condition1,good,good-bad,good,F,Diane,presentation,,,0,positive,1.0,0.98,0.83,1.0,"""Her presentation was good.""",8,M,Brandon,,main_stimulus,human,normal,[],57,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,8.01805,
241,122,condition1,short,long-short,short,,,trail,,,1,negative,1.0,1.0,0.25,0.18,"""The trail wasn't short.""",9,F,Anna,,main_stimulus,thing,flipped,[],57,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,8.01805,
242,122,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,1.0,1.0,1.0,0.0,"""It's boring.""",10,F,Lucy,negative,control,listener,,[],57,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,8.01805,
243,122,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.0,0.0,0.0,1.0,"""It's gross.""",11,M,Robert,positive,control,listener,,[],57,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,8.01805,
244,122,condition1,long,long-short,short,,,trail,,,0,positive,1.0,1.0,0.84,0.11,"""The trail was long.""",12,M,Raymond,,main_stimulus,thing,flipped,[],57,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,8.01805,
245,122,condition1,slow,fast-slow,slow,F,Lisa,driver,,,0,negative,1.0,1.0,0.87,0.11,"""Her driving was slow.""",13,M,Steven,,main_stimulus,human,flipped,[],57,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,8.01805,
246,122,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.0,1.0,0.0,1.0,"""It's tasty.""",14,F,Sarah,negative,control,listener,,[],57,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,8.01805,
247,122,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,1.0,0.99,1.0,1.0,"""It's entertaining.""",15,M,Mark,positive,control,listener,,[],57,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,8.01805,
248,122,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,1.0,1.0,1.0,0.0,"""It's gross.""",16,M,Ethan,negative,control,listener,,[],57,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,8.01805,
249,122,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.0,1.0,0.0,1.0,"""It's entertaining.""",17,M,George,negative,control,listener,,[],57,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,8.01805,
250,122,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.99,0.98,0.99,1.0,"""It's tasty.""",18,F,Dora,positive,control,listener,,[],57,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,8.01805,
251,122,condition1,big,big-small,small,F,Betty,party,,,1,positive,1.0,1.0,0.09,0.0,"""Her party wasn't big.""",19,M,Jacob,,main_stimulus,human,flipped,[],57,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,8.01805,
252,122,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.0,0.0,0.0,1.0,"""It's boring.""",20,F,Caroline,positive,control,listener,,[],57,Yes,,3,1,1,Male,English,Chrome,Windows,1080,1920,8.01805,
253,68,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.66,0.67,0.24,0.44,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],29,Yes,,3,1,1,Female,"English, Chinese",Chrome,Windows,1080,1920,22.20306666666667,
254,68,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,0.67,0.7,0.73,0.74,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],29,Yes,,3,1,1,Female,"English, Chinese",Chrome,Windows,1080,1920,22.20306666666667,
255,68,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.62,0.64,0.88,0.18,"""It's boring.""",5,F,Lucy,negative,control,listener,,[],29,Yes,,3,1,1,Female,"English, Chinese",Chrome,Windows,1080,1920,22.20306666666667,
256,68,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,0.58,0.55,0.9,0.14,"""It's gross.""",6,M,Ethan,negative,control,listener,,[],29,Yes,,3,1,1,Female,"English, Chinese",Chrome,Windows,1080,1920,22.20306666666667,
257,68,condition1,fast,fast-slow,slow,,,zebra,,,1,positive,0.66,0.58,0.1,0.16,"""The zebra wasn't fast.""",7,F,Emily,,main_stimulus,thing,flipped,[],29,Yes,,3,1,1,Female,"English, Chinese",Chrome,Windows,1080,1920,22.20306666666667,
258,68,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.61,0.64,0.77,0.73,"""It's entertaining.""",8,M,Mark,positive,control,listener,,[],29,Yes,,3,1,1,Female,"English, Chinese",Chrome,Windows,1080,1920,22.20306666666667,
259,68,condition1,good,good-bad,good,F,Amy,presentation,,,0,positive,0.65,0.59,0.66,0.78,"""Her presentation was good.""",9,M,Mark,,main_stimulus,human,normal,[],29,Yes,,3,1,1,Female,"English, Chinese",Chrome,Windows,1080,1920,22.20306666666667,
260,68,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.43,0.45,0.22,0.67,"""It's entertaining.""",10,M,George,negative,control,listener,,[],29,Yes,,3,1,1,Female,"English, Chinese",Chrome,Windows,1080,1920,22.20306666666667,
261,68,condition1,small,big-small,small,M,Larry,party,,,1,negative,0.38,0.46,0.4,0.13,"""His party wasn't small.""",11,F,Linda,,main_stimulus,human,flipped,[],29,Yes,,3,1,1,Female,"English, Chinese",Chrome,Windows,1080,1920,22.20306666666667,
262,68,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.72,0.62,0.59,0.69,"""It's tasty.""",12,F,Dora,positive,control,listener,,[],29,Yes,,3,1,1,Female,"English, Chinese",Chrome,Windows,1080,1920,22.20306666666667,
263,68,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.42,0.47,0.33,1.0,"""It's gross.""",13,M,Robert,positive,control,listener,,[],29,Yes,,3,1,1,Female,"English, Chinese",Chrome,Windows,1080,1920,22.20306666666667,
264,68,condition1,slow,fast-slow,slow,,,zebra,,,0,negative,0.36,0.45,0.82,0.14,"""The zebra was slow.""",14,M,Donald,,main_stimulus,thing,flipped,[],29,Yes,,3,1,1,Female,"English, Chinese",Chrome,Windows,1080,1920,22.20306666666667,
265,68,condition1,short,long-short,long,,,trail,,,1,negative,0.49,0.5,0.25,0.69,"""The trail wasn't short.""",15,M,Brian,,main_stimulus,thing,normal,[],29,Yes,,3,1,1,Female,"English, Chinese",Chrome,Windows,1080,1920,22.20306666666667,
266,68,condition1,bad,good-bad,good,F,Laura,presentation,,,1,negative,0.57,0.5,0.4,0.75,"""Her presentation wasn't bad.""",16,M,Jason,,main_stimulus,human,normal,[],29,Yes,,3,1,1,Female,"English, Chinese",Chrome,Windows,1080,1920,22.20306666666667,
267,68,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.48,0.51,0.18,0.69,"""It's boring.""",17,F,Caroline,positive,control,listener,,[],29,Yes,,3,1,1,Female,"English, Chinese",Chrome,Windows,1080,1920,22.20306666666667,
268,68,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.54,0.51,0.25,0.7,"""It's tasty.""",18,F,Sarah,negative,control,listener,,[],29,Yes,,3,1,1,Female,"English, Chinese",Chrome,Windows,1080,1920,22.20306666666667,
269,68,condition1,long,long-short,long,,,trail,,,0,positive,0.65,0.62,0.7,0.66,"""The trail was long.""",19,M,Larry,,main_stimulus,thing,normal,[],29,Yes,,3,1,1,Female,"English, Chinese",Chrome,Windows,1080,1920,22.20306666666667,
270,68,condition1,big,big-small,small,M,Gary,party,,,0,positive,0.49,0.57,0.83,0.11,"""His party was big.""",20,F,Carol,,main_stimulus,human,flipped,[],29,Yes,,3,1,1,Female,"English, Chinese",Chrome,Windows,1080,1920,22.20306666666667,
307,261,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.68,0.03,0.3,0.0,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],40,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,11.7348,
308,261,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,0.77,0.13,0.89,0.95,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],40,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,11.7348,
309,261,condition1,short,long-short,short,,,trail,,,0,negative,0.8,0.09,0.91,0.06,"""The trail was short.""",5,M,Christopher,,main_stimulus,thing,flipped,[],40,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,11.7348,
310,261,condition1,slow,fast-slow,fast,M,Benjamin,driver,,,1,negative,0.98,0.07,0.52,1.0,"""His driving wasn't slow.""",6,F,Melissa,,main_stimulus,human,normal,[],40,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,11.7348,
311,261,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.0,0.79,0.0,0.89,"""It's tasty.""",7,F,Sarah,negative,control,listener,,[],40,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,11.7348,
312,261,condition1,small,big-small,small,,,succulent,,,1,negative,0.76,0.33,0.47,0.11,"""The succulent wasn't small.""",8,M,Jack,,main_stimulus,thing,flipped,[],40,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,11.7348,
313,261,condition1,big,big-small,big,M,Jeffrey,party,,,0,positive,0.67,0.12,0.88,0.98,"""His party was big.""",9,F,Laura,,main_stimulus,human,normal,[],40,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,11.7348,
314,261,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.78,0.17,0.98,0.93,"""It's boring.""",10,F,Lucy,negative,control,listener,,[],40,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,11.7348,
315,261,condition1,good,good-bad,good,,,weather,,,0,positive,0.74,0.26,0.87,1.0,"""The weather was good.""",11,M,Alexander,,main_stimulus,thing,normal,[],40,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,11.7348,
316,261,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,0.92,0.08,1.0,0.9,"""It's gross.""",12,M,Ethan,negative,control,listener,,[],40,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,11.7348,
317,261,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.8,0.36,0.06,0.93,"""It's boring.""",13,F,Caroline,positive,control,listener,,[],40,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,11.7348,
318,261,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.28,0.83,0.06,0.91,"""It's entertaining.""",14,M,George,negative,control,listener,,[],40,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,11.7348,
319,261,condition1,bad,good-bad,bad,M,Ronald,presentation,,,0,negative,0.0,0.0,0.6,0.09,"""His presentation was bad.""",15,F,Karen,,main_stimulus,human,flipped,[],40,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,11.7348,
320,261,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.05,0.07,0.05,0.09,"""It's gross.""",16,M,Robert,positive,control,listener,,[],40,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,11.7348,
321,261,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.88,0.11,0.96,0.91,"""It's tasty.""",17,F,Dora,positive,control,listener,,[],40,Yes,,3,1,1,Male,English,Chrome,Mac,900,1440,11.7348,
