workerid,proliferate.condition,adjective,adjectivePair,desired,entityGender,entityName,item,listenerGender,listenerName,negation,polarity,responseHonest,responsePositive,responseState,responseValue,sentence,slide_number_in_experiment,speakerGender,speakerName,state,stimulusType,targetType,value,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
280,condition1,long,long-short,short,,,trail,,,1,positive,1.0,0.48,0.0,0.0,"""The trail wasn't long.""",17,M,Jack,,main_stimulus,thing,flipped,[],38,Yes,"Everything went well! I was curious about what exactly was meant by the positivity questions, but I assume that was part of the study. Thank you for the opportunity!",3,2,1,Female,English,Chrome,Mac,900,1440,5.80235,
280,condition1,small,big-small,small,F,Melissa,party,,,0,negative,0.99,0.45,1.0,0.0,"""Her party was small.""",18,M,Benjamin,,main_stimulus,human,flipped,[],38,Yes,"Everything went well! I was curious about what exactly was meant by the positivity questions, but I assume that was part of the study. Thank you for the opportunity!",3,2,1,Female,English,Chrome,Mac,900,1440,5.80235,
280,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,1.0,0.47,0.0,1.0,"""It's gross.""",19,M,Robert,positive,control,listener,,[],38,Yes,"Everything went well! I was curious about what exactly was meant by the positivity questions, but I assume that was part of the study. Thank you for the opportunity!",3,2,1,Female,English,Chrome,Mac,900,1440,5.80235,
280,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,1.0,0.99,0.0,1.0,"""It's entertaining.""",20,M,George,negative,control,listener,,[],38,Yes,"Everything went well! I was curious about what exactly was meant by the positivity questions, but I assume that was part of the study. Thank you for the opportunity!",3,2,1,Female,English,Chrome,Mac,900,1440,5.80235,
123,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.95,0.16,0.05,0.05,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],30,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,6.83525,
123,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,1.0,0.86,1.0,1.0,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],30,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,6.83525,
123,condition1,long,long-short,short,,,trail,,,1,positive,0.97,0.25,0.25,0.23,"""The trail wasn't long.""",5,F,Ruth,,main_stimulus,thing,flipped,[],30,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,6.83525,
123,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,1.0,0.04,0.07,0.01,"""It's boring.""",6,F,Caroline,positive,control,listener,,[],30,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,6.83525,
123,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,1.0,0.0,1.0,0.87,"""It's gross.""",7,M,Ethan,negative,control,listener,,[],30,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,6.83525,
123,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.0,1.0,0.0,0.98,"""It's entertaining.""",8,M,George,negative,control,listener,,[],30,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,6.83525,
123,condition1,small,big-small,small,,,succulent,,,0,negative,1.0,0.56,0.84,0.13,"""The succulent was small.""",9,F,Deborah,,main_stimulus,thing,flipped,[],30,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,6.83525,
123,condition1,good,good-bad,good,M,Patrick,presentation,,,1,positive,0.99,0.07,0.14,1.0,"""His presentation wasn't good.""",10,F,Carolyn,,main_stimulus,human,normal,[],30,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,6.83525,
123,condition1,big,big-small,big,F,Cynthia,party,,,0,positive,0.84,0.88,1.0,1.0,"""Her party was big.""",11,M,Thomas,,main_stimulus,human,normal,[],30,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,6.83525,
123,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.0,1.0,0.01,0.99,"""It's tasty.""",12,F,Sarah,negative,control,listener,,[],30,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,6.83525,
123,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.68,0.72,0.97,0.98,"""It's tasty.""",13,F,Dora,positive,control,listener,,[],30,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,6.83525,
123,condition1,bad,good-bad,good,,,weather,,,0,negative,0.97,0.02,0.79,0.98,"""The weather was bad.""",14,F,Shirley,,main_stimulus,thing,normal,[],30,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,6.83525,
123,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.0,0.02,0.01,0.02,"""It's gross.""",15,M,Robert,positive,control,listener,,[],30,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,6.83525,
123,condition1,fast,fast-slow,slow,F,Rebecca,driver,,,1,positive,1.0,0.25,0.15,0.01,"""Her driving wasn't fast.""",16,M,Larry,,main_stimulus,human,flipped,[],30,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,6.83525,
123,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.93,0.95,1.0,0.98,"""It's entertaining.""",17,M,Mark,positive,control,listener,,[],30,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,6.83525,
123,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.95,0.06,0.99,0.05,"""It's boring.""",18,F,Lucy,negative,control,listener,,[],30,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,6.83525,
123,condition1,slow,fast-slow,slow,M,Steven,driver,,,0,negative,0.81,0.95,0.86,0.05,"""His driving was slow.""",19,F,Kimberly,,main_stimulus,human,flipped,[],30,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,6.83525,
123,condition1,short,long-short,long,,,trail,,,1,negative,0.99,0.6,0.32,0.99,"""The trail wasn't short.""",20,M,John,,main_stimulus,thing,normal,[],30,Yes,,3,1,1,Female,English,Chrome,Windows,1080,1920,6.83525,
162,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.61,0.13,0.15,0.06,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],51,Yes,"Last few questions were properly ambiguous, you could see the scaling of weights in language.  Whatever.",3,1,1,Male,English,Chrome,Windows,1080,1920,16.290616666666665,
162,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,0.49,0.46,0.98,0.93,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],51,Yes,"Last few questions were properly ambiguous, you could see the scaling of weights in language.  Whatever.",3,1,1,Male,English,Chrome,Windows,1080,1920,16.290616666666665,
162,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.05,0.95,0.02,1.0,"""It's tasty.""",5,F,Sarah,negative,control,listener,,[],51,Yes,"Last few questions were properly ambiguous, you could see the scaling of weights in language.  Whatever.",3,1,1,Male,English,Chrome,Windows,1080,1920,16.290616666666665,
162,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.88,0.15,0.99,0.57,"""It's boring.""",6,F,Lucy,negative,control,listener,,[],51,Yes,"Last few questions were properly ambiguous, you could see the scaling of weights in language.  Whatever.",3,1,1,Male,English,Chrome,Windows,1080,1920,16.290616666666665,
162,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.51,0.52,0.93,0.82,"""It's tasty.""",7,F,Dora,positive,control,listener,,[],51,Yes,"Last few questions were properly ambiguous, you could see the scaling of weights in language.  Whatever.",3,1,1,Male,English,Chrome,Windows,1080,1920,16.290616666666665,
162,condition1,slow,fast-slow,slow,F,Ruth,driver,,,1,negative,0.93,0.08,0.16,0.14,"""Her driving wasn't slow.""",8,M,Eric,,main_stimulus,human,flipped,[],51,Yes,"Last few questions were properly ambiguous, you could see the scaling of weights in language.  Whatever.",3,1,1,Male,English,Chrome,Windows,1080,1920,16.290616666666665,
162,condition1,good,good-bad,good,,,weather,,,0,positive,0.87,0.28,0.93,0.84,"""The weather was good.""",9,M,Michael,,main_stimulus,thing,normal,[],51,Yes,"Last few questions were properly ambiguous, you could see the scaling of weights in language.  Whatever.",3,1,1,Male,English,Chrome,Windows,1080,1920,16.290616666666665,
162,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.7,0.69,0.9,0.9,"""It's entertaining.""",10,M,Mark,positive,control,listener,,[],51,Yes,"Last few questions were properly ambiguous, you could see the scaling of weights in language.  Whatever.",3,1,1,Male,English,Chrome,Windows,1080,1920,16.290616666666665,
162,condition1,long,long-short,long,M,Gregory,speech,,,0,positive,0.51,0.51,0.82,0.86,"""His speech was long.""",11,F,Betty,,main_stimulus,human,normal,[],51,Yes,"Last few questions were properly ambiguous, you could see the scaling of weights in language.  Whatever.",3,1,1,Male,English,Chrome,Windows,1080,1920,16.290616666666665,
162,condition1,small,big-small,small,,,succulent,,,1,negative,0.84,0.27,0.25,0.17,"""The succulent wasn't small.""",12,M,Christopher,,main_stimulus,thing,flipped,[],51,Yes,"Last few questions were properly ambiguous, you could see the scaling of weights in language.  Whatever.",3,1,1,Male,English,Chrome,Windows,1080,1920,16.290616666666665,
162,condition1,bad,good-bad,good,,,weather,,,1,negative,0.76,0.27,0.19,0.84,"""The weather wasn't bad.""",13,F,Lisa,,main_stimulus,thing,normal,[],51,Yes,"Last few questions were properly ambiguous, you could see the scaling of weights in language.  Whatever.",3,1,1,Male,English,Chrome,Windows,1080,1920,16.290616666666665,
162,condition1,short,long-short,short,M,Ryan,speech,,,0,negative,0.7,0.25,0.83,0.18,"""His speech was short.""",14,F,Michelle,,main_stimulus,human,flipped,[],51,Yes,"Last few questions were properly ambiguous, you could see the scaling of weights in language.  Whatever.",3,1,1,Male,English,Chrome,Windows,1080,1920,16.290616666666665,
162,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.17,0.81,0.11,0.78,"""It's entertaining.""",15,M,George,negative,control,listener,,[],51,Yes,"Last few questions were properly ambiguous, you could see the scaling of weights in language.  Whatever.",3,1,1,Male,English,Chrome,Windows,1080,1920,16.290616666666665,
162,condition1,big,big-small,big,M,Matthew,party,,,1,positive,0.82,0.25,0.43,0.89,"""His party wasn't big.""",16,F,Nicole,,main_stimulus,human,normal,[],51,Yes,"Last few questions were properly ambiguous, you could see the scaling of weights in language.  Whatever.",3,1,1,Male,English,Chrome,Windows,1080,1920,16.290616666666665,
162,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,0.8,0.16,0.98,0.86,"""It's gross.""",17,M,Ethan,negative,control,listener,,[],51,Yes,"Last few questions were properly ambiguous, you could see the scaling of weights in language.  Whatever.",3,1,1,Male,English,Chrome,Windows,1080,1920,16.290616666666665,
162,condition1,fast,fast-slow,slow,,,zebra,,,0,positive,0.87,0.13,0.65,0.2,"""The zebra was fast.""",18,F,Rachel,,main_stimulus,thing,flipped,[],51,Yes,"Last few questions were properly ambiguous, you could see the scaling of weights in language.  Whatever.",3,1,1,Male,English,Chrome,Windows,1080,1920,16.290616666666665,
162,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.5,0.1,0.16,1.0,"""It's boring.""",19,F,Caroline,positive,control,listener,,[],51,Yes,"Last few questions were properly ambiguous, you could see the scaling of weights in language.  Whatever.",3,1,1,Male,English,Chrome,Windows,1080,1920,16.290616666666665,
162,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.19,0.16,0.07,0.92,"""It's gross.""",20,M,Robert,positive,control,listener,,[],51,Yes,"Last few questions were properly ambiguous, you could see the scaling of weights in language.  Whatever.",3,1,1,Male,English,Chrome,Windows,1080,1920,16.290616666666665,
153,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,1.0,0.15,0.04,0.3,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],25,Yes,"I think limiting the ability to adjust the sliders might have been a bit excessive, but I understand wanting people's first impression rather than answering what they think you'd want to see. ",2,2,1,Female,English,Chrome,Windows,864,1536,10.416466666666668,
153,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,1.0,0.59,0.8,0.93,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],25,Yes,"I think limiting the ability to adjust the sliders might have been a bit excessive, but I understand wanting people's first impression rather than answering what they think you'd want to see. ",2,2,1,Female,English,Chrome,Windows,864,1536,10.416466666666668,
153,condition1,small,big-small,small,,,succulent,,,0,negative,0.37,0.85,0.72,0.05,"""The succulent was small.""",5,F,Michelle,,main_stimulus,thing,flipped,[],25,Yes,"I think limiting the ability to adjust the sliders might have been a bit excessive, but I understand wanting people's first impression rather than answering what they think you'd want to see. ",2,2,1,Female,English,Chrome,Windows,864,1536,10.416466666666668,
153,condition1,entertaining,entertaining-boring,,,,clip,F,Emily,0,positive,0.04,0.95,0.05,0.92,"""It's entertaining.""",6,M,George,negative,control,listener,,[],25,Yes,"I think limiting the ability to adjust the sliders might have been a bit excessive, but I understand wanting people's first impression rather than answering what they think you'd want to see. ",2,2,1,Female,English,Chrome,Windows,864,1536,10.416466666666668,
153,condition1,long,long-short,short,M,Edward,speech,,,0,positive,0.54,0.02,0.6,0.04,"""His speech was long.""",7,F,Ruth,,main_stimulus,human,flipped,[],25,Yes,"I think limiting the ability to adjust the sliders might have been a bit excessive, but I understand wanting people's first impression rather than answering what they think you'd want to see. ",2,2,1,Female,English,Chrome,Windows,864,1536,10.416466666666668,
153,condition1,bad,good-bad,bad,F,Deborah,presentation,,,1,negative,0.75,0.34,0.02,0.0,"""Her presentation wasn't bad.""",8,M,Jonathan,,main_stimulus,human,flipped,[],25,Yes,"I think limiting the ability to adjust the sliders might have been a bit excessive, but I understand wanting people's first impression rather than answering what they think you'd want to see. ",2,2,1,Female,English,Chrome,Windows,864,1536,10.416466666666668,
153,condition1,good,good-bad,good,,,weather,,,1,positive,0.9,0.13,0.31,1.0,"""The weather wasn't good.""",9,M,Dennis,,main_stimulus,thing,normal,[],25,Yes,"I think limiting the ability to adjust the sliders might have been a bit excessive, but I understand wanting people's first impression rather than answering what they think you'd want to see. ",2,2,1,Female,English,Chrome,Windows,864,1536,10.416466666666668,
153,condition1,tasty,tasty-gross,,,,cookie,M,Nathaniel,0,positive,0.04,0.96,0.1,0.97,"""It's tasty.""",10,F,Sarah,negative,control,listener,,[],25,Yes,"I think limiting the ability to adjust the sliders might have been a bit excessive, but I understand wanting people's first impression rather than answering what they think you'd want to see. ",2,2,1,Female,English,Chrome,Windows,864,1536,10.416466666666668,
153,condition1,big,big-small,big,M,Thomas,party,,,1,positive,0.81,0.21,0.28,0.82,"""His party wasn't big.""",11,F,Carol,,main_stimulus,human,normal,[],25,Yes,"I think limiting the ability to adjust the sliders might have been a bit excessive, but I understand wanting people's first impression rather than answering what they think you'd want to see. ",2,2,1,Female,English,Chrome,Windows,864,1536,10.416466666666668,
153,condition1,gross,tasty-gross,,,,bread,F,Penny,0,negative,0.02,0.01,0.02,0.32,"""It's gross.""",12,M,Robert,positive,control,listener,,[],25,Yes,"I think limiting the ability to adjust the sliders might have been a bit excessive, but I understand wanting people's first impression rather than answering what they think you'd want to see. ",2,2,1,Female,English,Chrome,Windows,864,1536,10.416466666666668,
153,condition1,short,long-short,long,,,trail,,,0,negative,0.87,0.14,0.66,0.78,"""The trail was short.""",13,M,Mark,,main_stimulus,thing,normal,[],25,Yes,"I think limiting the ability to adjust the sliders might have been a bit excessive, but I understand wanting people's first impression rather than answering what they think you'd want to see. ",2,2,1,Female,English,Chrome,Windows,864,1536,10.416466666666668,
153,condition1,fast,fast-slow,slow,,,zebra,,,1,positive,0.9,0.6,0.0,0.0,"""The zebra wasn't fast.""",14,F,Michelle,,main_stimulus,thing,flipped,[],25,Yes,"I think limiting the ability to adjust the sliders might have been a bit excessive, but I understand wanting people's first impression rather than answering what they think you'd want to see. ",2,2,1,Female,English,Chrome,Windows,864,1536,10.416466666666668,
153,condition1,entertaining,entertaining-boring,,,,story,F,Samantha,0,positive,0.86,0.66,0.96,1.0,"""It's entertaining.""",15,M,Mark,positive,control,listener,,[],25,Yes,"I think limiting the ability to adjust the sliders might have been a bit excessive, but I understand wanting people's first impression rather than answering what they think you'd want to see. ",2,2,1,Female,English,Chrome,Windows,864,1536,10.416466666666668,
153,condition1,tasty,tasty-gross,,,,cupcake,M,Paul,0,positive,0.88,0.7,0.96,1.0,"""It's tasty.""",16,F,Dora,positive,control,listener,,[],25,Yes,"I think limiting the ability to adjust the sliders might have been a bit excessive, but I understand wanting people's first impression rather than answering what they think you'd want to see. ",2,2,1,Female,English,Chrome,Windows,864,1536,10.416466666666668,
153,condition1,gross,tasty-gross,,,,scone,F,Christina,0,negative,0.82,0.1,0.96,0.73,"""It's gross.""",17,M,Ethan,negative,control,listener,,[],25,Yes,"I think limiting the ability to adjust the sliders might have been a bit excessive, but I understand wanting people's first impression rather than answering what they think you'd want to see. ",2,2,1,Female,English,Chrome,Windows,864,1536,10.416466666666668,
153,condition1,boring,entertaining-boring,,,,cartoon,M,Bruce,0,negative,0.05,0.03,0.01,0.23,"""It's boring.""",18,F,Caroline,positive,control,listener,,[],25,Yes,"I think limiting the ability to adjust the sliders might have been a bit excessive, but I understand wanting people's first impression rather than answering what they think you'd want to see. ",2,2,1,Female,English,Chrome,Windows,864,1536,10.416466666666668,
153,condition1,boring,entertaining-boring,,,,film,M,Eric,0,negative,0.99,0.01,0.99,0.77,"""It's boring.""",19,F,Lucy,negative,control,listener,,[],25,Yes,"I think limiting the ability to adjust the sliders might have been a bit excessive, but I understand wanting people's first impression rather than answering what they think you'd want to see. ",2,2,1,Female,English,Chrome,Windows,864,1536,10.416466666666668,
153,condition1,slow,fast-slow,fast,M,Joshua,driver,,,0,negative,0.29,0.01,0.39,1.0,"""His driving was slow.""",20,F,Samantha,,main_stimulus,human,normal,[],25,Yes,"I think limiting the ability to adjust the sliders might have been a bit excessive, but I understand wanting people's first impression rather than answering what they think you'd want to see. ",2,2,1,Female,English,Chrome,Windows,864,1536,10.416466666666668,
264,condition1,quiet,talkative-quiet,quiet,,,date,,,1,negative,0.84,0.0,0.0,0.0,"""My date wasn't quiet.""",2,F,Jane,,example1,human,flipped,[],31,Yes,It's only a little low in terms of payment so it's not bad,3,1,0,Other,English,Chrome,Windows,864,1536,7.22485,
264,condition1,talkative,talkative-quiet,talkative,,,date,,,0,positive,0.96,0.0,1.0,1.0,"""My date was talkative.""",3,M,Tom,,example2,human,normal,[],31,Yes,It's only a little low in terms of payment so it's not bad,3,1,0,Other,English,Chrome,Windows,864,1536,7.22485,
264,condition1,short,long-short,long,,,trail,,,0,negative,0.72,0.0,0.69,0.82,"""The trail was short.""",5,F,Melissa,,main_stimulus,thing,normal,[],31,Yes,It's only a little low in terms of payment so it's not bad,3,1,0,Other,English,Chrome,Windows,864,1536,7.22485,
